,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,Reservation Maj./Cap./Enrl.,Major Restriction,Prerequisites,Credit/Class Resc.
0,15096,NUM 201E,Fundamentals of Nuclear Engineering I,Physical (Face to face),Senem Şentürk Lüle,ENB,Tuesday,17:30/20:29,--,30,25,-,"MAK_LS, NUM_YD",-,-
1,15097,NUM 241E,Nuclear Fuel and Materials,Physical (Face to face),Üner Çolak,ENB,Wednesday,17:30/20:29,--,30,11,-,"MAK_LS, NUM_YD",-,-
