,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,Reservation Maj./Cap./Enrl.,Major Restriction,Prerequisites,Credit/Class Resc.
0,23628,MRE 330,Long Term Sea Training,Physical (Face to face),Ata Bilgili,-,-,-/-,-,10,0,-,SGM_LS,-,-
1,23303,MRE 381,Engineering Economics,Physical (Face to face),Kadir Çiçek,DZB,Tuesday,13:30/17:29,--,10,0,-,SGM_LS,-,-
2,23267,MRE 386,Engineering Design Process,Physical (Face to face),Ata Bilgili,DZB,Monday,13:30/16:29,--,10,0,-,SGM_LS,-,-
3,23621,MRE 388,Organizational Management,Physical (Face to face),Kadir Çiçek,DZB,Thursday,15:30/17:29,--,10,0,-,SGM_LS,-,-
4,23435,MRE 442,Surveying Procedures,Physical (Face to face),Fırat Bolat,DZB,Thursday,08:30/11:29,--,10,0,-,SGM_LS,-,-
5,23400,MRE 454,Ship Sys.VI:Steam&GasTurbines,Physical (Face to face),Yalçın Durmuşoğlu,DZB,Wednesday,12:30/15:29,--,10,0,-,SGM_LS,-,-
6,23284,MRE 472,Engine Room Simulator II,Physical (Face to face),İsmail Çiçek,DZB,Tuesday,08:30/13:29,--,10,0,-,SGM_LS,-,-
7,23632,MRE 492,Design Project,Physical (Face to face),Ata Bilgili,-,-,-/-,-,10,0,-,SGM_LS,-,Detail
