,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,Reservation Maj./Cap./Enrl.,Major Restriction,Prerequisites,Credit/Class Resc.
0,21059,CAB 1014,Viyola II,Fiziksel (Yüz yüze),Zeynep Barut,TMB,Monday,13:30/15:29 -,--,5,0,-,MTR_LS; MUT_LS; MUZ_LS; MZT_LS,Detail,-
1,21021,CAB 110,Ud II,Fiziksel (Yüz yüze),Buse Sever,-,-,-/- -,-,5,0,-,CAB_LS; CEB_LS,Detail,-
2,21761,CAB 1102,Keman II,Fiziksel (Yüz yüze),Ahmet Hakan Şensoy,TMB,Monday,13:30/15:29 -,--,5,0,-,MTR_LS; MUT_LS; MUZ_LS; MZT_LS,Detail,-
3,21762,CAB 1102,Keman II,Fiziksel (Yüz yüze),Pınar Tezişçi Özmenay,TMB,Monday,13:30/15:29 -,--,5,0,-,MTR_LS; MUT_LS; MUZ_LS; MZT_LS,Detail,-
4,21022,CAB 114,Ney II,Fiziksel (Yüz yüze),Burak Malçok,-,-,-/- -,-,5,0,-,CAB_LS; CEB_LS,Detail,-
5,21023,CAB 116,Mey II,Fiziksel (Yüz yüze),Cem Ekmen,-,-,-/- -,-,5,0,-,CAB_LS; CEB_LS,Detail,-
6,21024,CAB 126,Kudüm II,Fiziksel (Yüz yüze),Erkan Kanat,-,-,-/- -,-,5,0,-,CAB_LS; CEB_LS,Detail,-
7,21025,CAB 128,3 Telli Kemençe II,Fiziksel (Yüz yüze),Neva Özgen Kösoğlu,-,-,-/- -,-,5,0,-,CAB_LS; CEB_LS,Detail,-
8,21026,CAB 130,4 Telli Kemençe II,Fiziksel (Yüz yüze),Lale Akay,-,-,-/- -,-,5,0,-,CAB_LS; CEB_LS,Detail,-
9,21027,CAB 132,Keman II,Fiziksel (Yüz yüze),Ahmet Hakan Şensoy,-,-,-/- -,-,5,0,-,CAB_LS; CEB_LS,Detail,-
10,21028,CAB 132,Keman II,Fiziksel (Yüz yüze),Ibragım Orazov,-,-,-/- -,-,5,0,-,CAB_LS; CEB_LS,Detail,-
11,21029,CAB 134,Viyolonsel II,Fiziksel (Yüz yüze),Cenk Öztürk,-,-,-/- -,-,5,0,-,CAB_LS; CEB_LS,Detail,-
12,21030,CAB 134,Viyolonsel II,Fiziksel (Yüz yüze),Yelda Özgen Öztürk,-,-,-/- -,-,5,0,-,CAB_LS; CEB_LS,Detail,-
13,21031,CAB 140,Kemane II,Fiziksel (Yüz yüze),Kadir Verim,-,-,-/- -,-,5,0,-,CAB_LS; CEB_LS,Detail,-
14,21032,CAB 142,Piyano II,Fiziksel (Yüz yüze),Sıtkı Kandemir Basmacıoğlu,-,-,-/- -,-,5,0,-,CAB_LS; CEB_LS,Detail,-
15,21185,CAB 144,Yrd.Çalgı Piyano II,Fiziksel (Yüz yüze),Devlet Devrim Öztaş,TMB,Tuesday,15:30/17:29 -,--,18,0,-,BST_LS; CAB_LS; CEB_LS; KMP_LS,-,-
16,21033,CAB 146,Kanun II,Fiziksel (Yüz yüze),Ayşegül Kostak Toksoy,-,-,-/- -,-,5,0,-,CAB_LS; CEB_LS,Detail,-
17,21034,CAB 148,Tanbur II,Fiziksel (Yüz yüze),Göknil Bişak Özdemir,-,-,-/- -,-,5,0,-,CAB_LS; CEB_LS,Detail,-
18,21074,CAB 152,Kanun II,Fiziksel (Yüz yüze),Serkan Mesut Halili,TMB,Monday,13:30/15:29 -,--,5,0,-,MTR_LS; MUT_LS; MUZ_LS; MZT_LS; SES_LS,Detail,-
19,21075,CAB 154,Tanbur II,Fiziksel (Yüz yüze),Göknil Bişak Özdemir,TMB,Monday,13:30/15:29 -,--,5,0,-,MTR_LS; MUT_LS; MUZ_LS; MZT_LS; SES_LS,Detail,-
20,21077,CAB 156,Tar II,Fiziksel (Yüz yüze),Ahmet Serhat Turunç,TMB,Monday,13:30/15:29 -,--,5,0,-,MTR_LS; MUT_LS; MUZ_LS; MZT_LS; SES_LS; THO_LS,Detail,-
21,21079,CAB 158,Bağlama II,Fiziksel (Yüz yüze),Adnan Koç,TMB,Monday,13:30/15:29 -,--,5,0,-,MTR_LS; MUT_LS; MUZ_LS; MZT_LS; SES_LS; THO_LS,Detail,-
22,21080,CAB 158,Bağlama II,Fiziksel (Yüz yüze),Engin Şafak Gürler,TMB,Monday,13:30/15:29 -,--,5,0,-,MTR_LS; MUT_LS; MUZ_LS; MZT_LS; SES_LS; THO_LS,Detail,-
23,21082,CAB 158,Bağlama II,Fiziksel (Yüz yüze),Metin Eke,TMB,Monday,13:30/15:29 -,--,5,0,-,MTR_LS; MUT_LS; MUZ_LS; MZT_LS; SES_LS; THO_LS,Detail,-
24,21084,CAB 158,Bağlama II,Fiziksel (Yüz yüze),Erdem Şimşek,TMB,Monday,13:30/15:29 -,--,5,0,-,MTR_LS; MUT_LS; MUZ_LS; MZT_LS; SES_LS; THO_LS,Detail,-
25,21086,CAB 160,Ud II,Fiziksel (Yüz yüze),Buse Sever,TMB,Monday,13:30/15:29 -,--,5,0,-,MTR_LS; MUT_LS; MUZ_LS; MZT_LS; SES_LS,Detail,-
26,21088,CAB 160,Ud II,Fiziksel (Yüz yüze),Sarper Eroğlu,TMB,Monday,13:30/15:29 -,--,5,0,-,MTR_LS; MUT_LS; MUZ_LS; MZT_LS,Detail,-
27,21765,CAB 162,Ney II,Fiziksel (Yüz yüze),Burak Malçok,TMB,Monday,13:30/15:29 -,--,5,0,-,MTR_LS; MUZ_LS,Detail,-
28,21091,CAB 164,Mey II,Fiziksel (Yüz yüze),Cem Ekmen,TMB,Monday,13:30/15:29 -,--,5,0,-,MTR_LS; MUZ_LS; THO_LS,Detail,-
29,21093,CAB 166,Kaval II,Fiziksel (Yüz yüze),Cihan Yurtcu,TMB,Monday,13:30/15:29 -,--,5,0,-,MTR_LS; MUZ_LS; THO_LS,Detail,-
30,21095,CAB 168,Klarnet II,Fiziksel (Yüz yüze),Özlem Kolat Çakmaksoy,TMB,Monday,13:30/15:29 -,--,5,0,-,MTR_LS; MUZ_LS; THO_LS,Detail,-
31,21097,CAB 170,3 Telli Kemençe II,Fiziksel (Yüz yüze),Neva Özgen Kösoğlu,TMB,Monday,13:30/15:29 -,--,5,0,-,MTR_LS; MUT_LS; MUZ_LS; MZT_LS,Detail,-
32,21098,CAB 172,4 Telli Kemençe II,Fiziksel (Yüz yüze),Lale Akay,TMB,Monday,13:30/15:29 -,--,5,0,-,MTR_LS; MUT_LS; MUZ_LS; MZT_LS,Detail,-
33,21099,CAB 176,Kemane II,Fiziksel (Yüz yüze),Ferhan Yeprem,TMB,Monday,13:30/15:29 -,--,5,0,-,MTR_LS; MUT_LS; MUZ_LS; MZT_LS; THO_LS,Detail,-
34,21178,CAB 178,Piyano II,Fiziksel (Yüz yüze),Alper Rumelioğlu,TMB,Friday,16:00/17:59 -,--,22,0,-,MTR_LS; MUT_LS; MUZ_LS; MZT_LS,Detail,-
35,21179,CAB 178,Piyano II,Fiziksel (Yüz yüze),Sıtkı Kandemir Basmacıoğlu,TMB,Wednesday,08:30/10:29 -,--,22,0,-,MTR_LS; MUT_LS; MUZ_LS; MZT_LS; SES_LS,Detail,-
36,21180,CAB 178,Piyano II,Fiziksel (Yüz yüze),Alper Rumelioğlu,TMB,Monday,08:30/10:29 -,--,22,0,-,MTR_LS; MUT_LS; MUZ_LS; MZT_LS; SES_LS,Detail,-
37,21100,CAB 180,Asmalı Davul II,Fiziksel (Yüz yüze),Eyüp Uzunkaya,TMB,Monday,13:30/15:29 -,--,10,0,-,THO_LS,Detail,-
38,21101,CAB 182,Kudüm II,Fiziksel (Yüz yüze),Erkan Kanat,TMB,Monday,13:30/15:29 -,--,5,0,-,MTR_LS; MUZ_LS,Detail,-
39,21102,CAB 188,Gitar II,Fiziksel (Yüz yüze),Tolgahan Çoğulu,TMB,Monday,13:30/15:29 -,--,7,0,-,MTR_LS; MUT_LS; MUZ_LS; MZT_LS,Detail,-
40,21207,CAB 190,Çalgılama II,Fiziksel (Yüz yüze),Yelda Özgen Öztürk ;Barış Kerem Bahar ;Cem Önertürk,TMB,Wednesday,10:30/12:29 -,--,10,0,-,KMP_LS,-,-
41,21103,CAB 194,Zurna II,Fiziksel (Yüz yüze),Ünal Yürük,TMB,Monday,13:30/15:29 -,--,5,0,-,MTR_LS; MUZ_LS; THO_LS,Detail,-
42,21104,CAB 196,Viyolonsel II,Fiziksel (Yüz yüze),Cenk Öztürk,TMB,Monday,13:30/15:29 -,--,5,0,-,MTR_LS; MUT_LS; MUZ_LS; MZT_LS,Detail,-
