,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,Reservation Maj./Cap./Enrl.,Major Restriction,Prerequisites,Credit/Class Resc.
0,22975,ENT 211E,Industrial Design Studio,Fiziksel (Yüz yüze),Cemal İrfan Çalışkan,MMBMMB,TuesdayFriday,13:30/17:2914:00/17:59 -,----,20,0,-,ENTE_LS; EUT_LS; EUT_YD; EUTE_LS,Detail,-
1,22977,ENT 212E,Society&Sustain. in Ind.Design,Fiziksel (Yüz yüze),Çiğdem Kaya,MMB,Tuesday,08:30/12:29 -,--,75,0,-,ENTE_LS,-,-
2,22984,ENT 230E,Parametric Solid Model.&Design,Fiziksel (Yüz yüze),Cemal İrfan Çalışkan,MMB,Thursday,13:30/16:29 -,BIM2,28,0,-,ENTE_LS; EUT_LS; EUT_YD; EUTE_LS,-,-
3,22986,ENT 237E,Structure in Industrial Design,Fiziksel (Yüz yüze),Demet Günal Ertaş,MMB,Thursday,08:30/11:29 -,--,28,0,-,ENTE_LS; EUT_LS; EUT_YD; EUTE_LS,-,-
4,22999,ENT 334E,Design and Form,Fiziksel (Yüz yüze),Hatice Kübra Yıldız,MMB,Thursday,13:30/16:29 -,--,28,0,ICM/3/0 | Diğer/25/0,ENTE_LS; EUT_LS; EUT_YD; EUTE_LS; ICM_LS,-,-
5,23004,ENT 345E,Consumer Behavior,Fiziksel (Yüz yüze),Naz Gürpınar,MMB,Friday,08:30/11:29 -,--,28,0,-,ENTE_LS; EUT_LS; EUT_YD; EUTE_LS,-,-
6,23006,ENT 347E,Introduction to Jewelry Design,Fiziksel (Yüz yüze),Nazire Öykü Kaya,MMB,Wednesday,08:30/11:29 -,TAKIATÖLYE,15,0,-,ENTE_LS; EUT_LS; EUT_YD; EUTE_LS,-,-
7,23013,ENT 350E,Contemporary Furniture Design,Fiziksel (Yüz yüze),Layıka Ney Ece Arıburun Kırca,MMB,Tuesday,08:30/11:29 -,--,28,0,ICM/3/0 | Diğer/25/0,ENTE_LS; EUT_LS; EUT_YD; EUTE_LS; ICM_LS,-,-
8,23016,ENT 354E,Emotional Design,Fiziksel (Yüz yüze),Pelin Efilti,MMB,Thursday,13:30/16:29 -,--,28,0,-,ENTE_LS; EUT_LS; EUT_YD; EUTE_LS,-,-
9,23022,ENT 433E,Street Furniture,Fiziksel (Yüz yüze),Seçil Şatır,MMB,Friday,08:30/11:29 -,--,28,0,-,ENTE_LS; EUT_LS; EUT_YD; EUTE_LS,-,-
10,23023,ENT 434E,Seeing in Design,Fiziksel (Yüz yüze),Seçil Şatır,MMB,Tuesday,08:30/11:29 -,--,28,0,-,ENTE_LS; EUT_LS; EUT_YD; EUTE_LS,-,-
11,23024,ENT 436E,Visualization Techniques,Fiziksel (Yüz yüze),Nazım Erdem Aykam,MMB,Monday,08:30/11:29 -,--,28,0,-,ENTE_LS; EUT_LS; EUT_YD; EUTE_LS,-,-
12,23030,ENT 456E,Fashion Accessories Design,Fiziksel (Yüz yüze),Meltem Maralcan Gülmen,MMB,Thursday,13:30/16:29 -,--,28,0,-,ENTE_LS; EUT_LS; EUT_YD; EUTE_LS,-,-
13,23032,ENT 475E,Intro. to Automotive Design,Fiziksel (Yüz yüze),Ekrem Cem Alppay,MMB,Friday,08:30/11:29 -,--,28,0,-,ENTE_LS; EUT_LS; EUT_YD; EUTE_LS,-,-
