,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,Reservation Maj./Cap./Enrl.,Major Restriction,Prerequisites,Credit/Class Resc.
0,21975,EEF 110E,Intr. to Prog. Language (C),Sanal (Çevrimiçi/Online),-,EEBEEB,FridayFriday,08:30/10:2910:30/11:29 -,----,70,0,-,EEE_LS; EHB_LS; EHBE_LS; ELK_LS; ELKE_LS; KOM_LS; KOME_LS; ROS_LS; ROSE_LS,-,-
1,21976,EEF 110E,Intr. to Prog. Language (C),Sanal (Çevrimiçi/Online),-,EEBEEB,FridayFriday,08:30/10:2910:30/11:29 -,----,70,0,-,EEE_LS; EHB_LS; EHBE_LS; ELK_LS; ELKE_LS; KOM_LS; KOME_LS; ROS_LS; ROSE_LS,-,-
2,21977,EEF 110E,Intr. to Prog. Language (C),Sanal (Çevrimiçi/Online),-,EEBEEB,FridayFriday,08:30/10:2910:30/11:29 -,----,70,0,-,EEE_LS; EHB_LS; EHBE_LS; ELK_LS; ELKE_LS; KOM_LS; KOME_LS; ROS_LS; ROSE_LS,-,-
3,21978,EEF 110E,Intr. to Prog. Language (C),Sanal (Çevrimiçi/Online),-,EEBEEB,TuesdayTuesday,08:30/10:2910:30/11:29 -,----,70,0,-,EEE_LS; EHB_LS; EHBE_LS; ELK_LS; ELKE_LS; KOM_LS; KOME_LS; ROS_LS; ROSE_LS,-,-
4,21979,EEF 110E,Intr. to Prog. Language (C),Sanal (Çevrimiçi/Online),-,EEBEEB,TuesdayTuesday,08:30/10:2910:30/11:29 -,----,70,0,-,EEE_LS; EHB_LS; EHBE_LS; ELK_LS; ELKE_LS; KOM_LS; KOME_LS; ROS_LS; ROSE_LS,-,-
5,21980,EEF 110E,Intr. to Prog. Language (C),Sanal (Çevrimiçi/Online),-,EEBEEB,TuesdayTuesday,08:30/10:2910:30/11:29 -,----,70,0,-,EEE_LS; EHB_LS; EHBE_LS; ELK_LS; ELKE_LS; KOM_LS; KOME_LS; ROS_LS; ROSE_LS,-,-
6,21981,EEF 110E,Intr. to Prog. Language (C),Sanal (Çevrimiçi/Online),-,EEBEEB,WednesdayWednesday,08:30/10:2910:30/11:29 -,----,70,0,-,EEE_LS; EHB_LS; EHBE_LS; ELK_LS; ELKE_LS; KOM_LS; KOME_LS; ROS_LS; ROSE_LS,-,-
7,21982,EEF 110E,Intr. to Prog. Language (C),Sanal (Çevrimiçi/Online),-,EEBEEB,WednesdayWednesday,08:30/10:2910:30/11:29 -,----,70,0,-,EEE_LS; EHB_LS; EHBE_LS; ELK_LS; ELKE_LS; KOM_LS; KOME_LS; ROS_LS; ROSE_LS,-,-
8,21983,EEF 110E,Intr. to Prog. Language (C),Sanal (Çevrimiçi/Online),-,EEBEEB,WednesdayWednesday,08:30/10:2910:30/11:29 -,----,70,0,-,EEE_LS; EHB_LS; EHBE_LS; ELK_LS; ELKE_LS; KOM_LS; KOME_LS; ROS_LS; ROSE_LS,-,-
9,22017,EEF 110E,Intr. to Prog. Language (C),Sanal (Çevrimiçi/Online),-,EEB,Monday,13:30/16:29 -,5204,75,0,-,EEE_LS; EHB_LS; EHBE_LS; ELE_LS; ELH_LS; ELK_LS; ELKE_LS; KOM_LS; KOME_LS; ROS_LS; ROSE_LS; TEL_LS,-,-
